specification,horizon_years,return_basis,asset,window,sample,n,median,mean,minimum,maximum,negative_pct
full_history_original,1,nominal,Other,extended_CPI_overlap,monthly_pool,24,0.4152606321,4.233871795,-25.24022414,39.72772345,45.83333333
full_history_original,1,nominal,BusEq minus MKT,extended_CPI_overlap,monthly_pool,24,3.526425633,12.81464177,-36.39905002,64.74694209,33.33333333
full_history_original,1,nominal,Chems minus MKT,extended_CPI_overlap,monthly_pool,24,-10.62887431,-9.669312304,-26.87136525,16.64467423,83.33333333
full_history_original,1,nominal,Durbl minus MKT,extended_CPI_overlap,monthly_pool,24,3.887858838,1.76673538,-21.08228036,20.6983777,41.66666667
full_history_original,1,nominal,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,24,-13.65323148,-2.492023752,-29.04202579,86.54618203,75
full_history_original,1,nominal,Hlth minus MKT,extended_CPI_overlap,monthly_pool,24,6.528630398,9.147558885,-11.2600811,46.9930867,20.83333333
full_history_original,1,nominal,Manuf minus MKT,extended_CPI_overlap,monthly_pool,24,-12.31659572,-8.313213596,-20.63833768,24.58387081,87.5
full_history_original,1,nominal,Money minus MKT,extended_CPI_overlap,monthly_pool,24,-2.357924809,1.725047842,-20.32248434,51.61725408,50
full_history_original,1,nominal,NoDur minus MKT,extended_CPI_overlap,monthly_pool,24,-11.40334416,-5.331644746,-32.20180452,50.21362541,75
full_history_original,1,nominal,Other minus MKT,extended_CPI_overlap,monthly_pool,24,-14.1194832,-11.93979609,-21.44367944,11.52282651,87.5
full_history_original,1,nominal,Shops minus MKT,extended_CPI_overlap,monthly_pool,24,8.694597509,7.547992302,-8.566739819,21.20562868,12.5
full_history_original,1,nominal,Telcm minus MKT,extended_CPI_overlap,monthly_pool,24,21.98260596,15.92105442,-28.4970099,35.08663305,20.83333333
full_history_original,1,nominal,Utils minus MKT,extended_CPI_overlap,monthly_pool,24,-4.155171444,3.608417787,-31.60266371,61.96235682,62.5
full_history_original,1,real,MKT,extended_CPI_overlap,monthly_pool,24,15.72443517,13.53902824,-22.42048856,46.3769603,20.83333333
full_history_original,1,real,CASH,extended_CPI_overlap,monthly_pool,24,3.033062256,2.114171589,-8.147720827,3.760915784,8.333333333
full_history_original,1,real,NoDur,extended_CPI_overlap,monthly_pool,24,7.886701972,8.170230038,-9.518918844,34.55995111,37.5
full_history_original,1,real,Durbl,extended_CPI_overlap,monthly_pool,24,11.76032092,15.26778091,-22.69891976,52.25380877,20.83333333
full_history_original,1,real,Manuf,extended_CPI_overlap,monthly_pool,24,4.295283464,5.344686055,-25.72951226,37.17927609,33.33333333
full_history_original,1,real,Enrgy,extended_CPI_overlap,monthly_pool,24,9.34643156,10.62566049,-15.4511127,67.04892226,37.5
full_history_original,1,real,Chems,extended_CPI_overlap,monthly_pool,24,0.155486361,3.988742009,-13.73978456,35.29957389,50
full_history_original,1,real,BusEq,extended_CPI_overlap,monthly_pool,24,35.32153931,26.17760559,-53.80734211,99.52521537,25
full_history_original,1,real,Telcm,extended_CPI_overlap,monthly_pool,24,42.44698752,29.29006662,-42.07928897,71.37202057,20.83333333
full_history_original,1,real,Utils,extended_CPI_overlap,monthly_pool,24,15.88736367,16.84589328,-7.311333451,45.37512742,4.166666667
full_history_original,1,real,Shops,extended_CPI_overlap,monthly_pool,24,22.66376448,20.97760659,-28.00003438,52.26952526,12.5
full_history_original,1,real,Hlth,extended_CPI_overlap,monthly_pool,24,25.2758288,22.45556049,-16.80621137,53.22158629,8.333333333
full_history_original,1,real,Money,extended_CPI_overlap,monthly_pool,24,9.39438882,15.14503868,-18.01210071,59.18046065,20.83333333
full_history_original,1,real,Other,extended_CPI_overlap,monthly_pool,24,-1.667149064,1.855250995,-31.40006043,37.83018647,54.16666667
full_history_original,1,real,BusEq minus MKT,extended_CPI_overlap,monthly_pool,24,3.474039096,12.63857735,-35.15817331,63.31328748,33.33333333
full_history_original,1,real,Chems minus MKT,extended_CPI_overlap,monthly_pool,24,-10.44735051,-9.550286227,-26.43085107,16.07724215,83.33333333
full_history_original,1,real,Durbl minus MKT,extended_CPI_overlap,monthly_pool,24,3.828837277,1.728752674,-20.639641,20.3546777,41.66666667
full_history_original,1,real,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,24,-13.43965296,-2.913367744,-28.56592701,79.73801389,75
full_history_original,1,real,Hlth minus MKT,extended_CPI_overlap,monthly_pool,24,6.229451589,8.916532254,-11.01075555,45.43203342,20.83333333
full_history_original,1,real,Manuf minus MKT,extended_CPI_overlap,monthly_pool,24,-12.08767841,-8.194342181,-20.30000428,23.74578431,87.5
full_history_original,1,real,Money minus MKT,extended_CPI_overlap,monthly_pool,24,-2.325531031,1.606010446,-19.89579751,49.85757496,50
full_history_original,1,real,NoDur minus MKT,extended_CPI_overlap,monthly_pool,24,-11.23210854,-5.368798198,-31.48877833,48.50179727,75
full_history_original,1,real,Other minus MKT,extended_CPI_overlap,monthly_pool,24,-13.90908583,-11.68377724,-21.09214371,11.13000288,87.5
full_history_original,1,real,Shops minus MKT,extended_CPI_overlap,monthly_pool,24,8.569021315,7.438578352,-8.377051385,20.48270952,12.5
full_history_original,1,real,Telcm minus MKT,extended_CPI_overlap,monthly_pool,24,21.63331488,15.75103839,-27.55037383,34.48465651,20.83333333
full_history_original,1,real,Utils minus MKT,extended_CPI_overlap,monthly_pool,24,-4.076151563,3.306865046,-30.90290395,59.90404256,62.5
full_history_original,3,nominal,MKT,extended_CPI_overlap,monthly_pool,24,31.4074688,34.88810148,-39.75713111,111.4617337,12.5
full_history_original,3,nominal,CASH,extended_CPI_overlap,monthly_pool,24,15.82881369,14.82130129,8.821169517,16.37801037,0
full_history_original,3,nominal,NoDur,extended_CPI_overlap,monthly_pool,24,6.438934143,9.292537898,-0.7229168946,23.15078625,4.166666667
full_history_original,3,nominal,Durbl,extended_CPI_overlap,monthly_pool,24,4.182695417,7.623090814,-26.1095593,64.91848536,41.66666667
full_history_original,3,nominal,Manuf,extended_CPI_overlap,monthly_pool,24,29.55012341,29.24302861,-16.6708988,68.87830587,12.5
full_history_original,3,nominal,Enrgy,extended_CPI_overlap,monthly_pool,24,38.08079666,40.02862515,0.2555728903,107.8473022,0
full_history_original,3,nominal,Chems,extended_CPI_overlap,monthly_pool,24,-1.765715259,-1.731220479,-16.48970213,17.77306547,54.16666667
full_history_original,3,nominal,BusEq,extended_CPI_overlap,monthly_pool,24,66.4597401,97.47984645,-74.36479385,337.9282079,12.5
full_history_original,3,nominal,Telcm,extended_CPI_overlap,monthly_pool,24,16.89708368,39.50854219,-66.49096507,192.3070982,37.5
full_history_original,3,nominal,Utils,extended_CPI_overlap,monthly_pool,24,33.48980434,32.95918716,-3.15222586,55.70148392,4.166666667
full_history_original,3,nominal,Shops,extended_CPI_overlap,monthly_pool,24,35.58439959,36.20871382,-26.13625134,102.2345081,12.5
full_history_original,3,nominal,Hlth,extended_CPI_overlap,monthly_pool,24,53.11852089,50.90582206,-14.88693594,89.703358,12.5
full_history_original,3,nominal,Money,extended_CPI_overlap,monthly_pool,24,28.76943993,29.41823219,5.789446265,60.94413267,0
full_history_original,3,nominal,Other,extended_CPI_overlap,monthly_pool,24,8.713815849,5.062014114,-38.22056663,39.30798334,33.33333333
full_history_original,3,nominal,BusEq minus MKT,extended_CPI_overlap,monthly_pool,24,35.0522713,62.59174497,-34.60766273,226.4664742,16.66666667
full_history_original,3,nominal,Chems minus MKT,extended_CPI_overlap,monthly_pool,24,-31.08155924,-36.61932196,-94.76915508,38.60123455,87.5
full_history_original,3,nominal,Durbl minus MKT,extended_CPI_overlap,monthly_pool,24,-29.29008332,-27.26501067,-53.94781371,16.90494183,87.5
full_history_original,3,nominal,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,24,12.92822119,5.140523668,-64.95830913,83.1892354,41.66666667
full_history_original,3,nominal,Hlth minus MKT,extended_CPI_overlap,monthly_pool,24,20.74820438,16.01772058,-21.75837572,44.48321659,20.83333333
full_history_original,3,nominal,Manuf minus MKT,extended_CPI_overlap,monthly_pool,24,-3.681747064,-5.645072867,-44.76657459,26.78347897,54.16666667
full_history_original,3,nominal,Money minus MKT,extended_CPI_overlap,monthly_pool,24,-3.193116893,-5.469869294,-62.28039719,55.35656417,54.16666667
full_history_original,3,nominal,NoDur minus MKT,extended_CPI_overlap,monthly_pool,24,-22.17089809,-25.59556358,-97.80740639,62.90791736,87.5
full_history_original,3,nominal,Other minus MKT,extended_CPI_overlap,monthly_pool,24,-27.89979675,-29.82608737,-72.15375037,2.304658313,95.83333333
full_history_original,3,nominal,Shops minus MKT,extended_CPI_overlap,monthly_pool,24,3.44405003,1.320612337,-26.34942954,21.06360762,45.83333333
full_history_original,3,nominal,Telcm minus MKT,extended_CPI_overlap,monthly_pool,24,-8.11162848,4.620440711,-50.54970868,80.84536451,62.5
full_history_original,3,nominal,Utils minus MKT,extended_CPI_overlap,monthly_pool,24,4.516043895,-1.928914318,-81.55205136,43.69301876,45.83333333
full_history_original,3,real,MKT,extended_CPI_overlap,monthly_pool,24,21.05786676,24.44046725,-44.21956585,97.61160846,16.66666667
full_history_original,3,real,CASH,extended_CPI_overlap,monthly_pool,24,7.21598203,5.789209168,-6.743028855,8.535352425,8.333333333
full_history_original,3,real,NoDur,extended_CPI_overlap,monthly_pool,24,-0.5430601126,0.6961958404,-10.58520212,14.02850578,54.16666667
full_history_original,3,real,Durbl,extended_CPI_overlap,monthly_pool,24,-3.372630914,-0.6505656987,-31.49150268,54.3034863,58.33333333
full_history_original,3,real,Manuf,extended_CPI_overlap,monthly_pool,24,19.71997009,19.150777,-22.62952539,57.81727064,12.5
full_history_original,3,real,Enrgy,extended_CPI_overlap,monthly_pool,24,28.03589834,28.63584487,-7.046722397,78.11984517,8.333333333
full_history_original,3,real,Chems,extended_CPI_overlap,monthly_pool,24,-10.47321191,-9.475461991,-23.17621661,10.63740327,87.5
full_history_original,3,real,BusEq,extended_CPI_overlap,monthly_pool,24,49.64354618,82.63877445,-76.26369801,309.2451907,12.5
full_history_original,3,real,Telcm,extended_CPI_overlap,monthly_pool,24,7.969814745,29.14140504,-68.97311581,173.161838,45.83333333
full_history_original,3,real,Utils,extended_CPI_overlap,monthly_pool,24,23.38134448,22.49730114,-10.20630799,44.57994936,12.5
full_history_original,3,real,Shops,extended_CPI_overlap,monthly_pool,24,25.3709627,25.6441979,-31.41803755,88.98873915,12.5
full_history_original,3,real,Hlth,extended_CPI_overlap,monthly_pool,24,41.10391418,39.29508581,-21.08629932,77.27834273,20.83333333
full_history_original,3,real,Money,extended_CPI_overlap,monthly_pool,24,20.28215587,19.30914836,-1.775255613,50.40276258,4.166666667
full_history_original,3,real,Other,extended_CPI_overlap,monthly_pool,24,-2.893287548,-3.208467432,-42.63823788,30.18371776,58.33333333
full_history_original,3,real,BusEq minus MKT,extended_CPI_overlap,monthly_pool,24,31.75807026,58.1983072,-32.04413216,211.6335823,16.66666667
full_history_original,3,real,Chems minus MKT,extended_CPI_overlap,monthly_pool,24,-28.65341888,-33.91592924,-88.56205253,35.74188384,87.5
full_history_original,3,real,Durbl minus MKT,extended_CPI_overlap,monthly_pool,24,-27.11200643,-25.09103295,-50.41438965,15.65272391,87.5
full_history_original,3,real,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,24,11.92121738,4.195377622,-60.70372982,71.29105632,41.66666667
full_history_original,3,real,Hlth minus MKT,extended_CPI_overlap,monthly_pool,24,19.08268207,14.85461856,-20.33326573,41.22213313,20.83333333
full_history_original,3,real,Manuf minus MKT,extended_CPI_overlap,monthly_pool,24,-3.216589916,-5.289690254,-42.05424684,24.79951756,54.16666667
full_history_original,3,real,Money minus MKT,extended_CPI_overlap,monthly_pool,24,-2.960443223,-5.131318896,-58.50693783,51.25607793,54.16666667
full_history_original,3,real,NoDur minus MKT,extended_CPI_overlap,monthly_pool,24,-19.86834014,-23.74427141,-91.40130726,58.24807163,87.5
full_history_original,3,real,Other minus MKT,extended_CPI_overlap,monthly_pool,24,-25.80682806,-27.64893468,-67.4278907,2.133942883,95.83333333
full_history_original,3,real,Shops minus MKT,extended_CPI_overlap,monthly_pool,24,3.179303372,1.203730653,-24.53380585,19.50334039,45.83333333
full_history_original,3,real,Telcm minus MKT,extended_CPI_overlap,monthly_pool,24,-7.494281925,4.700937794,-43.70465766,75.55022952,62.5
full_history_original,3,real,Utils minus MKT,extended_CPI_overlap,monthly_pool,24,4.083139855,-1.943166113,-76.21063045,40.56865548,45.83333333
full_history_original,5,nominal,MKT,extended_CPI_overlap,monthly_pool,24,-0.2122673573,12.62233074,-17.80010521,83.3750578,50
full_history_original,5,nominal,CASH,extended_CPI_overlap,monthly_pool,24,22.05684187,21.4918738,13.62011765,26.29118761,0
full_history_original,5,nominal,NoDur,extended_CPI_overlap,monthly_pool,24,22.04264474,26.56802523,-6.993500505,75.74634476,4.166666667
full_history_original,5,nominal,Durbl,extended_CPI_overlap,monthly_pool,24,6.150501595,10.94859665,-30.82702412,68.4661472,41.66666667
full_history_original,5,nominal,Manuf,extended_CPI_overlap,monthly_pool,24,23.07197265,34.18576957,-5.946937088,114.498748,8.333333333
full_history_original,5,nominal,Enrgy,extended_CPI_overlap,monthly_pool,24,30.94295442,50.09917355,6.916247409,154.8770937,0
full_history_original,5,nominal,Chems,extended_CPI_overlap,monthly_pool,24,6.686969197,11.7334015,-9.083080794,54.77547905,25
full_history_original,5,nominal,BusEq,extended_CPI_overlap,monthly_pool,24,-16.71323905,-0.05786155927,-62.52513662,155.8548721,70.83333333
full_history_original,5,nominal,Telcm,extended_CPI_overlap,monthly_pool,24,-30.60557041,-24.2002962,-56.37256857,33.19265588,83.33333333
full_history_original,5,nominal,Utils,extended_CPI_overlap,monthly_pool,24,20.29661345,33.8552738,-6.5775159,80.65114633,8.333333333
full_history_original,5,nominal,Shops,extended_CPI_overlap,monthly_pool,24,26.39269165,36.69944546,-1.662734088,104.6431061,4.166666667
full_history_original,5,nominal,Hlth,extended_CPI_overlap,monthly_pool,24,27.54247199,33.56616864,-0.1207592578,110.4724556,4.166666667
full_history_original,5,nominal,Money,extended_CPI_overlap,monthly_pool,24,36.57867319,41.61443885,-1.209839229,96.65957133,4.166666667
full_history_original,5,nominal,Other,extended_CPI_overlap,monthly_pool,24,-18.79205083,-10.27376343,-38.70725323,41.19238374,66.66666667
full_history_original,5,nominal,BusEq minus MKT,extended_CPI_overlap,monthly_pool,24,-13.57787294,-12.6801923,-54.6761867,72.4798143,91.66666667
full_history_original,5,nominal,Chems minus MKT,extended_CPI_overlap,monthly_pool,24,3.446166273,-0.8889292437,-85.4080397,62.62442897,33.33333333
full_history_original,5,nominal,Durbl minus MKT,extended_CPI_overlap,monthly_pool,24,-3.5613685,-1.673734092,-22.06396613,32.71439256,70.83333333
full_history_original,5,nominal,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,24,30.9727846,37.47684281,10.94787886,133.6090992,0
full_history_original,5,nominal,Hlth minus MKT,extended_CPI_overlap,monthly_pool,24,23.07820214,20.9438379,-45.98922877,49.64800924,8.333333333
full_history_original,5,nominal,Manuf minus MKT,extended_CPI_overlap,monthly_pool,24,16.14546733,21.56343883,2.923776379,58.48620242,0
full_history_original,5,nominal,Money minus MKT,extended_CPI_overlap,monthly_pool,24,26.43189909,28.99210811,-29.11193376,87.10869734,8.333333333
full_history_original,5,nominal,NoDur minus MKT,extended_CPI_overlap,monthly_pool,24,12.46913946,13.94569448,-62.78522932,83.59529468,16.66666667
full_history_original,5,nominal,Other minus MKT,extended_CPI_overlap,monthly_pool,24,-24.5542618,-22.89609417,-46.19405874,12.45097083,87.5
full_history_original,5,nominal,Shops minus MKT,extended_CPI_overlap,monthly_pool,24,23.20129886,24.07711472,-27.08017013,51.01398962,8.333333333
full_history_original,5,nominal,Telcm minus MKT,extended_CPI_overlap,monthly_pool,24,-29.53300693,-36.82262694,-93.39685968,-22.9525696,100
full_history_original,5,nominal,Utils minus MKT,extended_CPI_overlap,monthly_pool,24,16.15629476,21.23294306,-10.13974646,83.70247087,8.333333333
full_history_original,5,real,MKT,extended_CPI_overlap,monthly_pool,24,-11.20241286,-1.067153343,-27.5889997,47.3588104,66.66666667
full_history_original,5,real,CASH,extended_CPI_overlap,monthly_pool,24,7.992553977,7.175475471,-4.770638128,13.30731832,8.333333333
full_history_original,5,real,NoDur,extended_CPI_overlap,monthly_pool,24,4.53540103,11.66300507,-18.06931529,55.28523186,37.5
full_history_original,5,real,Durbl,extended_CPI_overlap,monthly_pool,24,-5.421463513,-2.444549119,-39.06458894,42.28566382,58.33333333
full_history_original,5,real,Manuf,extended_CPI_overlap,monthly_pool,24,9.488483102,17.94158018,-17.14738341,74.56563511,25
full_history_original,5,real,Enrgy,extended_CPI_overlap,monthly_pool,24,16.37698452,31.74844233,-4.674230739,104.817306,8.333333333
full_history_original,5,real,Chems,extended_CPI_overlap,monthly_pool,24,-5.085171697,-1.374716591,-21.27444475,36.75588066,62.5
full_history_original,5,real,BusEq,extended_CPI_overlap,monthly_pool,24,-25.89015561,-12.72223537,-66.88811448,105.6030413,75
full_history_original,5,real,Telcm,extended_CPI_overlap,monthly_pool,24,-38.39206971,-33.15089973,-61.45029154,19.23913955,87.5
